61.1,16.0342896174,90,0.0,52.7133333333,0.0
61.1,16.0342896174,90,5.0,52.6233333333,0.0
61.1,16.0342896174,90,10.0,53.59,0.0
61.1,16.0342896174,90,15.0,52.3,0.0
61.1,16.0342896174,90,20.0,41.9,0.0
61.1,16.0342896174,90,25.0,41.7,0.0
61.1,16.0342896174,90,25.0,45.1,0.0
61.1,16.0342896174,90,30.0,46.5,0.0
61.1,16.0342896174,90,35.0,31.6375,0.0
61.1,16.0342896174,90,35.0,53.4,0.0
61.1,16.0342896174,90,40.0,31.1,0.0
61.1,16.0342896174,90,45.0,31.3166666667,0.0
61.1,16.0342896174,90,50.0,31.0,0.0
61.1,16.0342896174,90,55.0,31.6625,0.0
61.1,16.0342896174,90,55.0,62.5,0.0
61.1,16.0342896174,90,60.0,61.96,0.0
61.1,16.0342896174,90,65.0,29.5,0.0
61.1,16.0342896174,90,65.0,61.2,0.0
61.1,16.0342896174,90,70.0,61.64,0.0
61.1,16.0342896174,90,75.0,60.94,0.0
61.1,16.0342896174,90,80.0,60.67,0.0
61.1,16.0342896174,90,85.0,60.9333333333,0.0
61.1,16.0342896174,90,90.0,61.1266666667,0.0
61.1,16.0342896174,90,95.0,61.6533333333,0.0
61.1,16.0342896174,90,100.0,60.4533333333,0.0
61.1,16.0342896174,90,105.0,60.1,0.0
61.1,16.0342896174,90,110.0,60.14,0.0
61.1,16.0342896174,90,115.0,60.46,0.0
61.1,16.0342896174,90,120.0,60.6933333333,0.0
61.1,16.0342896174,90,125.0,61.2333333333,0.0
61.1,16.0342896174,90,130.0,61.3,0.0
61.1,16.0342896174,90,130.0,64.6,0.0
61.1,16.0342896174,90,135.0,65.0666666667,0.0
61.1,16.0342896174,90,140.0,100.393700787,0.0
61.1,16.0342896174,90,145.0,100.393700787,0.0
61.1,16.0342896174,90,150.0,100.393700787,0.0
61.1,16.0342896174,90,155.0,100.393700787,0.0
61.1,16.0342896174,90,160.0,100.393700787,0.0
61.1,16.0342896174,90,165.0,12.8,0.0
61.1,16.0342896174,90,170.0,68.7,0.0
61.1,16.0342896174,90,175.0,67.9,0.0
61.1,16.0342896174,90,180.0,79.3,0.0
61.1,16.0342896174,90,180.0,100.393700787,0.0
61.1,16.0342896174,90,175.0,100.393700787,0.0
61.1,16.0342896174,90,170.0,100.393700787,0.0
61.1,16.0342896174,90,165.0,100.393700787,0.0
61.1,16.0342896174,90,160.0,100.393700787,0.0
61.1,16.0342896174,90,155.0,100.393700787,0.0
61.1,16.0342896174,90,150.0,100.393700787,0.0
61.1,16.0342896174,90,145.0,100.393700787,0.0
61.1,16.0342896174,90,140.0,65.8833333333,0.0
61.1,16.0342896174,90,135.0,62.36,0.0
61.1,16.0342896174,90,130.0,63.43,0.0
61.1,16.0342896174,90,125.0,62.38,0.0
61.1,16.0342896174,90,120.0,60.71,0.0
61.1,16.0342896174,90,115.0,60.61,0.0
61.1,16.0342896174,90,110.0,60.4333333333,0.0
61.1,16.0342896174,90,105.0,59.98,0.0
61.1,16.0342896174,90,100.0,60.04,0.0
61.1,16.0342896174,90,95.0,61.17,0.0
61.1,16.0342896174,90,90.0,60.64,0.0
61.1,16.0342896174,90,85.0,60.36,0.0
61.1,16.0342896174,90,80.0,60.89,0.0
61.1,16.0342896174,90,75.0,60.78,0.0
61.1,16.0342896174,90,70.0,29.7,0.0
61.1,16.0342896174,90,70.0,61.472,0.0
61.1,16.0342896174,90,65.0,31.6,0.0
61.1,16.0342896174,90,65.0,52.8,0.0
61.1,16.0342896174,90,65.0,61.3,0.0
61.1,16.0342896174,90,60.0,61.0,0.0
61.1,16.0342896174,90,55.0,31.8,0.0
61.1,16.0342896174,90,55.0,61.2074074074,0.0
61.1,16.0342896174,90,50.0,40.0,0.0
61.1,16.0342896174,90,45.0,33.7,0.0
61.1,16.0342896174,90,40.0,33.1,0.0
61.1,16.0342896174,90,35.0,28.8,0.0
61.1,16.0342896174,90,35.0,47.1666666667,0.0
61.1,16.0342896174,90,30.0,42.725,0.0
61.1,16.0342896174,90,30.0,76.9,0.0
61.1,16.0342896174,90,25.0,29.5,0.0
61.1,16.0342896174,90,25.0,41.9375,0.0
61.1,16.0342896174,90,25.0,52.7,0.0
61.1,16.0342896174,90,20.0,53.2,0.0
61.1,16.0342896174,90,15.0,42.2333333333,0.0
61.1,16.0342896174,90,10.0,52.4266666667,0.0
61.1,16.0342896174,90,5.0,51.2923076923,0.0
61.1,16.0342896174,90,5.0,53.2,0.0
61.1,16.0342896174,90,0.0,53.03,0.0
61.1,16.0342896174,90,0.0,53.06,0.0
61.1,16.0342896174,90,-5.0,51.74,0.0
61.1,16.0342896174,90,-10.0,52.58,0.0
61.1,16.0342896174,90,-15.0,51.9533333333,0.0
61.1,16.0342896174,90,-20.0,52.3789473684,0.0
61.1,16.0342896174,90,-20.0,55.0,0.0
61.1,16.0342896174,90,-25.0,53.3466666667,0.0
61.1,16.0342896174,90,-30.0,52.92,0.0
61.1,16.0342896174,90,-35.0,52.4666666667,0.0
61.1,16.0342896174,90,-40.0,100.393700787,0.0
61.1,16.0342896174,90,-45.0,52.7,0.0
61.1,16.0342896174,90,-50.0,100.393700787,0.0
61.1,16.0342896174,90,-55.0,13.9,0.0
61.1,16.0342896174,90,-60.0,20.3,0.0
61.1,16.0342896174,90,-65.0,20.06,0.0
61.1,16.0342896174,90,-70.0,19.18,0.0
61.1,16.0342896174,90,-75.0,12.8,0.0
61.1,16.0342896174,90,-75.0,19.1636363636,0.0
61.1,16.0342896174,90,-80.0,12.8,0.0
61.1,16.0342896174,90,-85.0,12.6,0.0
61.1,16.0342896174,90,-90.0,13.1555555556,0.0
61.1,16.0342896174,90,-90.0,15.7,0.0
61.1,16.0342896174,90,-95.0,15.7555555556,0.0
61.1,16.0342896174,90,-95.0,18.1142857143,0.0
61.1,16.0342896174,90,-100.0,17.2433333333,0.0
61.1,16.0342896174,90,-105.0,17.69,0.0
61.1,16.0342896174,90,-110.0,18.0366666667,0.0
61.1,16.0342896174,90,-115.0,18.3233333333,0.0
61.1,16.0342896174,90,-120.0,19.1333333333,0.0
61.1,16.0342896174,90,-125.0,18.2833333333,0.0
61.1,16.0342896174,90,-130.0,18.56,0.0
61.1,16.0342896174,90,-130.0,22.24,0.0
61.1,16.0342896174,90,-135.0,18.1583333333,0.0
61.1,16.0342896174,90,-135.0,22.5,0.0
61.1,16.0342896174,90,-140.0,18.2529411765,0.0
61.1,16.0342896174,90,-140.0,21.1,0.0
61.1,16.0342896174,90,-140.0,24.2,0.0
61.1,16.0342896174,90,-145.0,18.0666666667,0.0
61.1,16.0342896174,90,-150.0,17.06,0.0
61.1,16.0342896174,90,-155.0,16.9,0.0
61.1,16.0342896174,90,-160.0,17.219047619,0.0
61.1,16.0342896174,90,-160.0,22.7,0.0
61.1,16.0342896174,90,-165.0,17.68,0.0
61.1,16.0342896174,90,-165.0,23.2,0.0
61.1,16.0342896174,90,-165.0,26.4,0.0
61.1,16.0342896174,90,-170.0,18.6,0.0
61.1,16.0342896174,90,-170.0,23.7,0.0
61.1,16.0342896174,90,-170.0,28.6833333333,0.0
61.1,16.0342896174,90,-175.0,18.71,0.0
61.1,16.0342896174,90,-180.0,100.393700787,0.0
