0,0,90,180.0,14.75,1.52147954308
0,0,90,175.0,65.79,9.05438567767
0,0,90,170.0,32.968,0.148916083752
0,0,90,165.0,33.26,0.176635217327
0,0,90,160.0,33.1,2.84217094304e-14
0,0,90,155.0,23.286,10.4873640158
0,0,90,150.0,33.8948717949,0.320215246477
0,0,90,145.0,33.775,0.129903810568
0,0,90,140.0,77.2944444444,0.0229061423645
0,0,90,135.0,100.393700787,0.0
0,0,90,130.0,100.393700787,0.0
0,0,90,125.0,56.0609756098,1.18298466039
0,0,90,120.0,49.812,6.25295578107
0,0,90,115.0,40.8,2.84217094304e-14
0,0,90,110.0,42.312,1.77681062581
0,0,90,105.0,40.914,0.305293301597
0,0,90,100.0,40.65,0.375898922584
0,0,90,95.0,40.308,0.211508865062
0,0,90,90.0,40.5,0.0
0,0,90,85.0,20.1,1.42108547152e-14
0,0,90,80.0,20.1,1.42108547152e-14
0,0,90,75.0,15.1,1.42108547152e-14
0,0,90,70.0,15.088,0.382434308084
0,0,90,65.0,14.79,0.277308492477
0,0,90,60.0,15.006,0.232731605073
0,0,90,55.0,14.308,0.21618510587
0,0,90,50.0,15.688,0.799659927719
0,0,90,45.0,14.242,1.25826706227
0,0,90,40.0,13.628,0.592972174727
0,0,90,35.0,12.91,0.13
0,0,90,30.0,12.74,0.167332005307
0,0,90,25.0,12.8,5.3290705182e-15
0,0,90,20.0,12.718,0.145175755552
0,0,90,15.0,12.642,0.104096109437
0,0,90,10.0,12.692,0.126237870704
0,0,90,5.0,12.8,5.3290705182e-15
0,0,90,0.0,13.042,0.231594473164
0,0,90,-5.0,12.9,1.24344978758e-14
0,0,90,-10.0,100.393700787,0.0
0,0,90,-15.0,100.393700787,0.0
0,0,90,-20.0,100.393700787,0.0
0,0,90,-25.0,61.1,1.42108547152e-14
0,0,90,-30.0,60.9,1.42108547152e-14
0,0,90,-35.0,100.393700787,0.0
0,0,90,-40.0,100.393700787,0.0
0,0,90,-45.0,100.393700787,0.0
0,0,90,-50.0,65.4,0.0
0,0,90,-55.0,67.7,2.84217094304e-14
0,0,90,-60.0,64.2685714286,0.1259737582
0,0,90,-65.0,63.6,0.0
0,0,90,-70.0,68.676,16.2734453635
0,0,90,-75.0,66.2675,6.07998303863
0,0,90,-80.0,100.393700787,0.0
0,0,90,-85.0,42.496,13.2627291309
0,0,90,-90.0,84.6,5.68434188608e-14
0,0,90,-95.0,66.376,6.38456137883
0,0,90,-100.0,81.62,0.49355850717
0,0,90,-105.0,56.58,22.6311378415
0,0,90,-110.0,78.65,10.7768501892
0,0,90,-115.0,81.256,0.226415547169
0,0,90,-120.0,81.83,0.400124980475
0,0,90,-125.0,81.504,0.175453697596
0,0,90,-130.0,82.0,0.0
0,0,90,-135.0,100.393700787,0.0
0,0,90,-140.0,42.0,0.0
0,0,90,-145.0,34.94,0.323109888428
0,0,90,-150.0,34.76,0.366606055596
0,0,90,-155.0,34.2,2.13162820728e-14
0,0,90,-160.0,34.2,2.13162820728e-14
0,0,90,-165.0,34.176,0.117575507654
0,0,90,-170.0,33.084,0.268596351427
0,0,90,-175.0,32.704,0.284225262776
0,0,90,-180.0,32.746,0.0498397431775
