61.0,10.0,90.0,180.0,100.393700787,0.0
61.0,10.0,90.0,170.0,29.84,0.0
61.0,10.0,90.0,160.0,100.393700787,0.0
61.0,10.0,90.0,150.0,100.393700787,0.0
61.0,10.0,90.0,140.0,100.393700787,0.0
61.0,10.0,90.0,130.0,31.3,0.0
61.0,10.0,90.0,120.0,29.8,0.0
61.0,10.0,90.0,120.0,65.3058823529,0.0
61.0,10.0,90.0,110.0,28.385,0.0
61.0,10.0,90.0,100.0,25.2,0.0
61.0,10.0,90.0,90.0,25.09,0.0
61.0,10.0,90.0,80.0,25.3,0.0
61.0,10.0,90.0,70.0,36.52,0.0
61.0,10.0,90.0,60.0,36.855,0.0
61.0,10.0,90.0,50.0,35.5,0.0
61.0,10.0,90.0,40.0,35.08,0.0
61.0,10.0,90.0,30.0,34.815,0.0
61.0,10.0,90.0,20.0,34.95,0.0
61.0,10.0,90.0,10.0,35.21,0.0
61.0,10.0,90.0,0.0,57.67,0.0
61.0,10.0,90.0,-10.0,31.17,0.0
61.0,10.0,90.0,-20.0,29.7,0.0
61.0,10.0,90.0,-30.0,29.2,0.0
61.0,10.0,90.0,-40.0,28.98,0.0
61.0,10.0,90.0,-50.0,28.96,0.0
61.0,10.0,90.0,-60.0,18.935,0.0
61.0,10.0,90.0,-70.0,17.49,0.0
61.0,10.0,90.0,-80.0,16.78,0.0
61.0,10.0,90.0,-90.0,16.41,0.0
61.0,10.0,90.0,-100.0,16.28,0.0
61.0,10.0,90.0,-110.0,16.27,0.0
61.0,10.0,90.0,-120.0,16.295,0.0
61.0,10.0,90.0,-130.0,16.905,0.0
61.0,10.0,90.0,-140.0,17.9,0.0
61.0,10.0,90.0,-150.0,19.6,0.0
61.0,10.0,90.0,-160.0,20.4,0.0
61.0,10.0,90.0,-170.0,22.275,0.0
61.0,10.0,90.0,-180.0,18.1,0.0
61.0,30.0,90.0,180.0,12.8,0.0
61.0,30.0,90.0,170.0,66.6,0.0
61.0,30.0,90.0,160.0,36.2,0.0
61.0,30.0,90.0,160.0,41.4,0.0
61.0,30.0,90.0,150.0,40.6,0.0
61.0,30.0,90.0,150.0,44.4,0.0
61.0,30.0,90.0,140.0,40.82,0.0
61.0,30.0,90.0,130.0,41.6,0.0
61.0,30.0,90.0,120.0,42.2111111111,0.0
61.0,30.0,90.0,120.0,63.4,0.0
61.0,30.0,90.0,110.0,34.3,0.0
61.0,30.0,90.0,110.0,62.025,0.0
61.0,30.0,90.0,100.0,61.9,0.0
61.0,30.0,90.0,90.0,24.275,0.0
61.0,30.0,90.0,80.0,23.07,0.0
61.0,30.0,90.0,70.0,22.635,0.0
61.0,30.0,90.0,60.0,22.595,0.0
61.0,30.0,90.0,50.0,22.8,0.0
61.0,30.0,90.0,40.0,23.425,0.0
61.0,30.0,90.0,30.0,35.1,0.0
61.0,30.0,90.0,20.0,37.59,0.0
61.0,30.0,90.0,10.0,36.07,0.0
61.0,30.0,90.0,0.0,36.05,0.0
61.0,30.0,90.0,-10.0,36.135,0.0
61.0,30.0,90.0,-20.0,36.28,0.0
61.0,30.0,90.0,-30.0,37.265,0.0
61.0,30.0,90.0,-40.0,30.3,0.0
61.0,30.0,90.0,-40.0,36.25,0.0
